,index,word,root,freq,ipa_word,diff,verb class,ipa_root,reg
11993,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
11994,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
11995,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
11996,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
11997,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
11998,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
11999,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12000,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12001,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12002,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12003,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12004,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12005,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12006,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12007,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12008,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12009,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12010,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12011,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12012,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12013,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12014,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12015,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12016,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12017,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12018,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12019,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12020,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12021,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12022,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12023,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12024,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12025,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12026,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12027,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12028,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12029,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12030,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12031,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12032,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12033,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12034,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12035,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12036,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12037,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12038,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12039,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12040,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12041,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12042,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12043,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12044,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12045,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12046,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12047,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12048,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12049,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12050,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12051,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12052,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12053,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12054,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12055,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12056,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12057,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12058,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12059,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12060,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12061,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12062,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12063,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12064,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12065,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12066,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12067,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12068,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12069,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12070,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12071,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12072,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12073,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12074,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12075,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12076,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12077,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12078,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12079,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12080,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12081,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12082,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12083,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12084,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12085,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12086,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12087,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12088,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12089,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12090,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12091,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12092,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12093,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12094,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12095,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12096,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12097,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12098,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12099,361,tired,tire,214,taɪərd,-d,-d,taɪər,Reg
12100,362,toasted,toast,1,toʊstɪd,-ɪd,-ɪd,toʊst,Reg
12101,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12102,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12103,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12104,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12105,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12106,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12107,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12108,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12109,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12110,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12111,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12112,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12113,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12114,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12115,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12116,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12117,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12118,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12119,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12120,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12121,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12122,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12123,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12124,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12125,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12126,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12127,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12128,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12129,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12130,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12131,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12132,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12133,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12134,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12135,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12136,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12137,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12138,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12139,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12140,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12141,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12142,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12143,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12144,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12145,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12146,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12147,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12148,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12149,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12150,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12151,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12152,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12153,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12154,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12155,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12156,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12157,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12158,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12159,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12160,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12161,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12162,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12163,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12164,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12165,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12166,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12167,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12168,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12169,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12170,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12171,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12172,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12173,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12174,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12175,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12176,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12177,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12178,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12179,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12180,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12181,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12182,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12183,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12184,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12185,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12186,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12187,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12188,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12189,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12190,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12191,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12192,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12193,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12194,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12195,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12196,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12197,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12198,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12199,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12200,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12201,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12202,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12203,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12204,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12205,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12206,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12207,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12208,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12209,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12210,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12211,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12212,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12213,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12214,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12215,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12216,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12217,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12218,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12219,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12220,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12221,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12222,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12223,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12224,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12225,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12226,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12227,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12228,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12229,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12230,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12231,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12232,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12233,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12234,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12235,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12236,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12237,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12238,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12239,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12240,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12241,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12242,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12243,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12244,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12245,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12246,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12247,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12248,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12249,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12250,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12251,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12252,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12253,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12254,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12255,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12256,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12257,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12258,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12259,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12260,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12261,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12262,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12263,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12264,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12265,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12266,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12267,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12268,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12269,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12270,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12271,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12272,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12273,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12274,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12275,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12276,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12277,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12278,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12279,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12280,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12281,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12282,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12283,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12284,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12285,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12286,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12287,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12288,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12289,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12290,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12291,363,told,tell,191,toʊd,ɛl-oʊd,vowel change + d,tɛl,Irreg
12292,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12293,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12294,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12295,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12296,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12297,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12298,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12299,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12300,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12301,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12302,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12303,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12304,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12305,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12306,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12307,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12308,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12309,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12310,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12311,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12312,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12313,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12314,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12315,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12316,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12317,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12318,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12319,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12320,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12321,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12322,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12323,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12324,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12325,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12326,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12327,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12328,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12329,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12330,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12331,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12332,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12333,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12334,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12335,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
12336,364,took,take,232,tʊk,eɪ-ʊ,vowel change,teɪk,Irreg
