,index,root,word,ipa_root,ipa_word,diff,reg,IsInParent,verb class,freq,level_0
41426,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41427,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41428,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41429,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41430,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41431,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41432,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41433,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41434,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41435,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41436,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41437,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41438,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41439,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41440,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41441,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41442,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41443,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41444,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41445,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41446,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41447,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41448,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41449,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41450,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41451,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41452,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41453,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41454,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41455,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41456,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41457,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41458,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41459,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41460,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41461,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41462,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41463,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41464,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41465,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41466,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41467,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41468,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41469,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41470,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41471,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41472,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41473,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41474,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41475,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41476,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41477,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41478,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41479,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41480,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41481,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41482,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41483,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41484,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41485,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41486,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41487,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41488,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41489,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41490,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41491,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41492,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41493,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41494,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41495,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41496,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41497,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41498,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41499,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41500,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41501,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41502,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41503,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41504,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41505,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41506,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41507,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41508,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41509,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41510,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41511,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41512,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41513,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41514,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41515,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41516,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41517,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41518,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41519,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41520,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41521,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41522,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41523,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41524,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41525,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41526,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41527,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41528,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41529,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41530,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41531,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41532,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41533,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41534,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41535,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41536,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41537,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41538,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41539,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41540,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41541,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41542,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41543,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41544,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41545,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41546,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41547,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41548,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41549,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41550,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41551,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41552,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41553,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41554,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41555,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41556,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41557,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41558,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41559,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41560,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41561,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41562,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41563,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41564,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41565,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41566,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41567,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41568,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41569,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41570,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41571,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41572,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41573,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41574,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41575,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41576,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41577,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41578,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41579,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41580,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41581,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41582,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41583,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41584,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41585,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41586,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41587,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41588,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41589,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41590,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41591,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41592,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41593,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41594,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41595,3406,keep,kept,kip,kɛpt,i-ɛt,Irreg,Yes,vowel change + t,750.0,3406
41596,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41597,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41598,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41599,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41600,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41601,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41602,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41603,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41604,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41605,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41606,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41607,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41608,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41609,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41610,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41611,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41612,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41613,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41614,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41615,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41616,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41617,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41618,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41619,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41620,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41621,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41622,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41623,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41624,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41625,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41626,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41627,3407,stride,strode,straɪd,stroʊd,aɪ-oʊ,Irreg,No,vowel change,32.0,3407
41628,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41629,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41630,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41631,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41632,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41633,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41634,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41635,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41636,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41637,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41638,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41639,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41640,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41641,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41642,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41643,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41644,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41645,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41646,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41647,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41648,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41649,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41650,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41651,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41652,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41653,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41654,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41655,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41656,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41657,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41658,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41659,3465,bind,bound,baɪnd,baʊnd,ɪ-ʊ,Irreg,No,vowel change,32.0,3465
41660,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41661,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41662,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41663,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41664,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41665,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41666,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41667,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41668,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41669,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41670,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41671,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41672,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41673,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41674,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41675,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41676,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41677,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41678,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41679,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41680,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41681,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41682,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41683,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41684,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41685,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41686,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41687,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41688,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41689,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41690,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41691,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41692,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41693,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41694,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41695,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41696,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41697,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41698,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41699,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41700,3469,bet,bet,bɛt,bɛt,None,Irreg,No,level,41.0,3469
41701,3540,bring,brought,brɪŋ,brɔt,ɪŋ-ɔt,Irreg,Yes,ruckumlaut,892.0,3540
41702,3540,bring,brought,brɪŋ,brɔt,ɪŋ-ɔt,Irreg,Yes,ruckumlaut,892.0,3540
41703,3540,bring,brought,brɪŋ,brɔt,ɪŋ-ɔt,Irreg,Yes,ruckumlaut,892.0,3540
41704,3540,bring,brought,brɪŋ,brɔt,ɪŋ-ɔt,Irreg,Yes,ruckumlaut,892.0,3540
